contatto	NOM	Non sono riuscito a mettermi in contatto con lui.	contatto	Ich konnte keinen Kontakt mit ihm aufnehmen.	Kontakt	Spero che saremo in grado di tenerci in contatto.	contatto	Ich hoffe, wir schaffen es, in Kontakt zu bleiben.	Kontakt	Imparare una nuova lingua mette un bambino in contatto con altre culture.	contatto	Eine neue Sprache zu lernen bringt ein Kind in Kontakt mit anderen Kulturen.	Kontakt
apprezzare	VER	Apprezzo molto la vita in città.	Apprezzo	Ich schätze das Stadtleben sehr.	schätze	Meno male che c'è qualcuno che apprezza le mie fatiche.	apprezza	Zum Glück ist einer da, der meine Anstrengungen schätzt.	schätzt	Una persona sana non può apprezzare il valore della salute.	apprezzare	Ein gesunder Mensch kann die Gesundheit nicht wertschätzen.	wertschätzen
altezza	NOM	Un metro e ottanta di altezza, capello nero e riccio.	altezza	Er hat eine Größe von 1,80 m, dunkles und welliges Haar.	Größe	Un uomo giovane, altezza media, capelli bruni.	altezza	Ein junger Mann, mittlere Größe, braunes Haar,	Größe	Descrizione del sospettato. Uomo, bianco, età 20 anni, altezza 1,75.	altezza	Beschreibung des Verdächtigen. Männlich, weiß, Alter ca. 20 , Größe 1.75 m	Größe
presenza	NOM	Capitano, rilevo la presenza di vita umana sul pianeta.	presenza	Captain, ich stelle die Präsenz von menschlichem Leben auf dem Planeten fest.	Präsenz	Come osate fumare in mia presenza senza il mio permesso?	presenza	Wie können Sie es wagen, in meiner Anwesenheit ohne meine Erlaubnis zu rauchen?	Anwesenheit	Papà ha detto che la nostra presenza qui per il weekend Io metteva a disagio.	presenza	Vater sagte, dass ihm unsere Präsenz hier am Wochenende unangenehm war.	
impegnare	VER	Ci si deve impegnare se si vuole raggiungere un traguardo!	impegnare	Man muss sich engagieren, wenn man ein Ziel erreichen will!	engagieren	N/A	N/A	N/A		N/A	N/A	N/A	
agitazione	NOM	Tutta la vita è così piena di agitazione e di problemi.	agitazione	Das ganze Leben ist voller Aufregung und Probleme.	Aufregung	È Pierre che ti ha messa in questo stato di agitazione?	agitazione	Hat Pierre dich in diesen Zustand der Aufregung gebracht?	Aufregung	Spero di non essere io la causa di tanta agitazione.	agitazione	Ich hoffe, ich bin nicht der Grund der ganzen Aufregung.	Aufregung
scambio	NOM	Ci deve essere uno scambio di persona. Io non sono Tom.	scambio	Es muss sich hier um eine Verwechslung handeln. Ich bin nicht Tom.	Verwechslung	Vi propongo uno scambio: voi ci aiutate e noi vi compriamo la macchina.	scambio	Ich schlage einen Tausch vor: Sie helfen uns, und wir kaufen Ihnen das Auto.	Tausch	Questo è uno scambio, la sua libertà in cambio della mia.	scambio	Und bitte begreifen Sie, das ist ein Tausch, Ihre Freiheit für meine Freiheit.	Tausch
montascale	NOM	Un montascale aiuta le persone anziane a salire le scale.	montascale	Ein Treppenlift hilft älteren Menschen beim Treppensteigen.	Treppenlift	N/A	N/A	N/A		N/A	N/A	N/A	
mantenere	VER	Mantiene sempre la sua parola.	Mantiene	Sie hält immer Wort.	hält	È un uomo che mantiene sempre le promesse.	mantiene	Er ist ein Mann, der seine Versprechen immer hält.	hält	Spero che riusciamo a mantenere il contatto.	mantenere	Ich hoffe, dass wir Kontakt halten können.	halten
scomparso	ADJ	Il segnale è scomparso!	scomparso	Das Signal ist verschwunden.	verschwunden	Forse potrà dirci perché Arthur è scomparso in modo così misterioso.	scomparso	Vielleicht kann er uns sagen, warum Arthur auf so mysteriöse Weise verschwunden ist.	verschwunden	Da quattro settimane è scomparso, senza lasciare tracce.	scomparso	Seit vier Wochen ist er spurlos verschwunden.	verschwunden
istituto	NOM	Ho comprato un poster all'Istituto del Mondo Arabo di Parigi.	Istituto	Ich habe ein Poster am Arab World Institut in Paris gekauft.	Institut	N/A	N/A	N/A		N/A	N/A	N/A	
contattare	VER	Come posso contattare un dottore che parla giapponese?	contattare	Wie kann ich einen Japanisch sprechenden Arzt kontaktieren?	kontaktieren	Conosco un posto dove potrete contattare i vostri genitori e dirgli che state bene.	contattare	Ich kenn einen Ort, von wo Sie Ihren Eltern kontaktieren und sagen können, dass Sie in Sicherheit sind.	kontaktieren	Sono due settimane che non riesco a contattare nessuno.	contattare	Seit über zwei Wochen konnte ich niemanden kontaktieren.	kontaktieren
ventenne	ADJ	Incredibile. Sembra ancora una ventenne.	ventenne	Sie sieht immer noch wie eine Zwanzigjährige aus.	Zwanzigjährige	N/A	N/A	N/A		N/A	N/A	N/A	
massa	NOM	Da dove deriva il mare? Come ebbero origine le grandi masse di acqua salata?	masse	Woher stammt das Meer? Wie entstanden die großen Salzwassermassen?	massen	Nel sistema solare, i piccoli pianeti con massa simile alla Terra, sono vicini al Sole.	massa	Im Sonnensystem sind die kleinen Planeten mit ähnlicher Masse wie die der Erde näher an der Sonne.	Masse	Esiste un rapporto tra massa e velocità.	massa	Es gibt ein Verhältnis zwischen Masse und Geschwindigkeit.	Masse
consigliare	VER	Ti consiglio di fare assolutamente una gita a Ferrara e a Ravenna.	consiglio	Ich empfehle dir wärmstens einen Ausflug nach Ferrara und Ravenna.	empfehle	Il mio insegnante di inglese mi ha consigliato di leggere questi libri.	consigliato	Mein Englischlehrer hat mir geraten, diese Bücher zu lesen.	geraten	Ti consiglio di smettere di fumare.	consiglio	Ich rate dir, mit dem Rauchen aufzuhören.	rate
comune	NOM	Il comune ha deciso che le elezioni comunali si svolgeranno a luglio.	comune	Die Kommune hat beschlossen, dass die Kommunalwahlen im Juli stattfinden sollen.	Kommune	N/A	N/A	N/A		N/A	N/A	N/A	
migliorare	VER	Non mi sembra che la situazione sia migliorata.	migliorata	Ich habe nicht den Eindruck, dass sich die Lage gebessert hat.	gebessert	E allora che facciamo per migliorare la situazione?	migliorare	Und, was machen wir jetzt, um die Situation zu verbessern?	verbessern	Alimentazione, salute psicologica ed esercizi per migliorare il fisico.	migliorare	Ernährung, psychische Gesundheit und Übungen, um die Fitness zu verbessern.	verbessern
presente	ADJ	Mi ha raccontato una scusa per non essere stato presente alla festa.	presente	Er hat eine Entschuldigung vorgebracht, warum er bei der Party nicht anwesend war.	anwesend	Quante persone erano presenti alla riunione?	presenti	Wie viele Leute waren in der Sitzung anwesend?	anwesend	Erano presenti tutti tranne una persona.	presenti	Alle bis auf eine Person waren anwesend.	anwesend
orale	ADJ	Domani ho il mio esame orale di italiano.	orale	Morgen habe ich meine mündliche Italienischprüfung.	mündliche	N/A	N/A	N/A		N/A	N/A	N/A	
quadrare	VER	Visti i tempi è sempre più difficile far quadrare i conti a fine mese.	quadrare	Angesichts der Zeiten wird es immer schwieriger, bis zum Monatsende mit dem Geld auszukommen.	auszukommen	N/A	N/A	N/A		N/A	N/A	N/A	
arricchire	VER	Una donna intelligente può arricchire la vita di un uomo.	arricchire	Eine intelligente Frau kann das Leben eines Mannes bereichern.	bereichern	La cultura arricchisce lo spirito dei popoli.	arricchisce	Die Kultur bereichert den Geist des Volkes.	bereichert	N/A	N/A	N/A	
fruttivendolo	NOM	Il macellaio, il fruttivendolo e il pasticcere sono preoccupati per i nostri debiti.	fruttivendolo	Der Metzger, der Obsverkäufer und der Konditor sind beunruhigt wegen unserer Schulden.	Obstverkäufer	N/A	N/A	N/A		N/A	N/A	N/A	
scadere	VER	La mia patente di guida scadrà la settimana prossima.	scadrà	Mein Führerschein wird nächste Woche ablaufen.		Il mio abbonamento scadrà a maggio.	scadrà	Mein Abonnement wird im Mai auslaufen.	auslaufen	Presto, il tempo sta per scadere.	scadere	Schnell, die Zeit ist dabei abzulaufen.	abzulaufen
bravata	NOM	La punizione per quella bravata mi è sembrata eccessiva.	bravata	Die Strafe für diesen Dummejungenstreich schien übertrieben.	Dummejungenstreich	N/A	N/A	N/A		N/A	N/A	N/A	
controllo	NOM	Sami voleva avere la situazione sotto controllo.	controllo	Sami wollte die Situation unter Kontrolle haben.	Kontrolle	Noi abbiamo tutto sotto controllo.	controllo	Wir haben alles unter Kontrolle.	Kontrolle	Preparate i passaporti per il controllo al confine.	controllo	Halten Sie Ihre Reisepässe für die Grenzkontrolle bereit.	kontrolle
gettare	VER	Non gettare nulla dal finestrino.	gettare	Nichts aus dem Fenster werfen.	werfen	Getta la pistola per terra.	Getta	Wirf die Pistole auf den Boden.	Wirf	È stato carino da parte tua gettare la spazzatura.	gettare	Nett von dir, den Müll wegzuwerfen.	wegzuwerfen
importanza	NOM	Questo film parla dell'importanza dell’equilibrio tra natura e progresso.	importanza	In diesem Film geht es um die Wichtigkeit des Gleichgewichts zwischen Natur und Fortschritt.	Wichtigkeit	Questo problema è solo di secondaria importanza.	importanza	Dieses Problem ist nur von zweitrangiger Bedeutung.	Bedeutung	Perché dai importanza a questo incidente?	importanza	Warum misst du diesem Zwischenfall Wichtigkeit bei?	Wichtigkeit
diffondere	VER	Non diffondere notizie false!	diffondere	Verbreite keine falschen Nachrichten!	Verbreite	Ha paura di diffondere una malattia sconosciuta.	diffondere	Er hat Angst, eine unbekannte Krankheit zu verbreiten.	verbreiten	É stata la gente comune a diffondere il cristianesimo.	diffondere	Das einfache Volk hat das Christentum verbreitet.	verbreitet
capacità	NOM	Tu devi convincere il capo del personale delle tue capacità.	capacità	Du musst den Personalchef von deinen Fähigkeiten überzeugen.	Fähigkeiten	Ho piena fiducia nelle sue capacità.	capacità	Ich habe vollstes Vertrauen in seine Fähigkeiten.	Fähigkeiten	La capacità di lavorare duro è una caratteristica ammirevole.	capacità	Die Fähigkeit, hart zu arbeiten, ist eine bewundernswerte Eigenschaft.	Fähigkeit
liquido	NOM	La benzina è un liquido infiammabile.	liquido	Benzin ist eine brennbare Flüssigkeit.	Flüssigkeit	Tenetelo orizzontale, il liquido cola.	liquido	Gerade halten, sonst läuft die Flüssigkeit aus.	Flüssigkeit	Un liquido disgustoso che chiamano caffè.	liquido	Eine eklige Flüssigkeit, die sie Kaffee nennen.	Flüssigkeit
avvenimento	NOM	Nessuno si ricorda un avvenimento di venti anni fa.	avvenimento	Niemand wird sich an das Ereignis vor 20 Jahren erinnern.	Ereignis	Voglio condividere con voi un grande avvenimento che è successo in India.	avvenimento	Ich möchte ein Ereignis mit euch teilen, das sich in Indien ereignete.	Ereignis	Un memorabile avvenimento sta per compiersi. Gioite tutti.	avvenimento	Ein denkwürdiges Ereignis wird passieren. Freut euch.	Ereignis
sito	NOM	Ho trovato un sito internet dove sono elencati tutti i musei del territorio.	sito	Ich habe eine Website gefunden, auf der alle Museen in der Gegend aufgelistet sind.	site	N/A	N/A	N/A		N/A	N/A	N/A	
condizione	NOM	Se invece si chiede del denaro, bisogna accettare certe condizioni.	condizioni	Wenn man hingegen um Geld bittet, muss man gewisse Bedingungen annehmen.	Bedingungen	Quell'auto è senza dubbio in condizioni terribili.	condizioni	Dieses Auto befindet sich zweifellos in einem fürchterlichen Zustand.	Zustand	Ti racconterò tutto a condizione che tu non lo dica a nessuno.	condizione	Ich werde dir alles erzählen, unter der Bedingung, dass du es niemandem sagst.	Bedingung
scoprire	VER	Ha detto di aver scoperto una nuova cometa.	scoperto	Er hat gesagt, dass er einen neuen Kometen entdeckt hat.	entdeckt	Abbiamo scoperto dove vive.	scoperto	Wir haben herausgefunden, wo er wohnt.	herausgefunden	Chi ha scoperto l'America?	scoperto	Wer hat Amerika entdeckt?	entdeckt
informatico	ADJ	Mia moglie scappò con un programmatore informatico.	informatico	Meine Frau lief mit einem Informatikspezialisten davon.	Informatik	Ci sono dei posti nel settore informatico.	informatico	Es gibt Stellen im Informatiksektor	Informatik	Sto cercando di risolvere dei problemi informatici.	informatici	Ich probiere gerade, Informatik-Probleme zu lösen.	Informatik
proporre	VER	Lo proporrò come dirigente, che ti piaccia o no.	proporrò	Ich werde ihn als Vorsitzenden vorschlagen, ob es dir gefällt oder nicht.	vorschlagen	Un partecipante propose di passare ad un altro argomento.	propose	Ein Teilnehmer hat vorgeschlagen, wir sollten zu einem anderen Thema übergehen.	vorgeschlagen	Ascolta, voglio proporre un brindisi.	proporre	Hört mal, ich will einen Toast vorschlagen.	vorschlagen
esagerare	VER	Divertitevi ma senza esagerare.	esagerare	Amüsiert euch, aber übertreibt es nicht.	übertreibt	Edgar, non esagerare con le tue preoccupazioni.	esagerare	Edgar, übertreib es nicht mit den Sorgen	übertreib	Esageri sempre, Andrea.	Esageri	Du übertreibst immer, Andrea.	übertreibst
sostenere	VER	Ci sono molte buone ragioni per sostenere questo progetto.	sostenere	Es gibt viele gute Gründe, dieses Vorhaben zu unterstützen.	unterstützen	Loro si incoraggiano e si sostengono a vicenda.	sostengono	Sie ermutigen und unterstützen einander.	unterstützen	Sostengo i matrimoni omosessuali.	Sostengo	Ich unterstütze die Homo-Ehe.	unterstütze
tipico	ADJ	È tipico per te creare dei problemi!	tipico	Das ist wieder typisch von dir, Probleme zu verursachen!	typisch	Un tipico inverno russo.	tipico	Typischer russischer Winter.	Typischer	La pizza è un tipico cibo italiano.	tipico	Pizza ist typisches italienisches Essen.	typisches
dipendenza	NOM	Dobbiamo aiutare coloro che cercano di lottare contro una dipendenza.	dipendenza	Wir müssen denen helfen, die versuchen, gegen eine Abhängigkeit zu kämpfen.	Abhängigkeit	Nessuno vuole diventare drogato. La dipendenza arriva dopo.	dipendenza	Niemand will drogenabhängig werden, die Abhängigkeit kommt schnell.	Abhängigkeit	Tra Cina e Corea esiste una grande dipendenza economica.	dipendenza	Zwischen China und Nordkorea besteht eine große wirtschaftliche Abhängigkeit.	Abhängigkeit
occupare	VER	Lui non si occupa molto bene dei suoi figli.	occupa	Er kümmert sich nicht besonders gut um seine Kinder.	kümmert	Quand'è l'ultima volta che ti sei occupato del bucato?	occupato	Wann hast du dich das letzte Mal um den Abwasch gekümmert?	gekümmert	Shinkai, abbiamo qualcuno che si possa occupare di lui?	occupare	Shinkai, gibt es jemanden, der sich um ihn kümmern kann?	kümmern
duramente	ADV	Lui ha lavorato duramente e ha superato l'esame.	duramente	Er hat hart gearbeitet und die Prüfung bestanden.	hart	Ha lavorato così duramente che alla fine si è ammalato.	duramente	Er hat so hart gearbeitet, dass er schließlich krank geworden ist.	hart	Lavoro duramente in giardino la mattina.	duramente	Ich arbeite morgens hart im Garten.	hart
assumere	VER	Al sole le foglie hanno assunto colori che vanno dal giallo al rosso, dal marrone all'arancione.	assunto	In der Sonne haben die Blätter Farben angenommen, die von Gelb über Rot, Braun und Orange changieren.	angenommen	N/A	N/A	N/A		N/A	N/A	N/A	
ricerca	NOM	Sono alla ricerca della lingua perduta.	ricerca	Ich bin auf der Suche nach der verlorenen gegangen Sprache.	Suche	La nostra compagnia vuole prendere parte in questo progetto di ricerca.	ricerca	Unser Unternehmen möchte gern an diesem Forschungsprojekt teilnehmen.	Forschung	La ricerca scientifica è molto rischiosa a Volte.	ricerca	Die medizinische Forschung kann gefährlich sein.	Forschung
attesa	NOM	Ho un cliente che aspetta un sala d'attesa.	attesa	Ich habe einen Kunden, der im Wartezimmer wartet.	Warte	In attesa di ulteriori istruzioni, accomodiamoci nel mio ufficio.	attesa	Während des Wartens auf weitere Befehle, machen wir es uns in meinem Büro bequem.	Warten	Un giorno intero di attesa senza ricevere risposta da Lutan.	attesa	Ein ganzer Tag des Wartens ohne eine Nachricht von Lutan zu erhalten.	Wartens
inevitabile	ADJ	Abbiamo litigato, a volte, ma questo è inevitabile, quando si gira un film.	inevitabile	Manchmal haben wir gestritten, aber das ist unvermeidlich beim Filmemachen.	unvermeidlich	Ogni giorno che passa si invecchia. È inevitabile.	inevitabile	Man wird mit jedem Tag älter, das ist unvermeidbar.	unvermeidbar	No, è inevitabile. È più forte di noi.	inevitabile	Nein, es ist unausweichlich. Es ist stärker als wir.	unausweichlich
abbandonato	ADJ	Poiché siamo in questo edificio abbandonato, possiamo parlare dell'affare.	abbandonato	Da wir in diesem verlassenen Gebäude sind, können wir über das Geschäft reden.	verlassenen	Il corpo era stato portato qui, e abbandonato sotto il ponte.	abbandonato	Die Leiche wurde hier hergebracht und unter der Brücke zurückgelassen.	zurückgelassen	Non voglio entrare nel cimitero abbandonato perchè ho paura.	abbandonato	Ich will nicht auf den verlassenen Friedhof gehen, weil ich Angst habe.	verlassenen
rappresentare	VER	Le ferrovie sono rappresentate sulla mappa da linee rosse.	rappresentate	Die Eisenbahnlinie ist auf der Karte mit einer roten Linien dargestellt.	dargestellt	Ha rappresentato i suoi sentimenti in un quadro.	rappresentato	Er hat seine Gefühle in einem Gemälde ausgedrückt.	ausgedrückt	La casa rappresenta il tuo spazio vitale, averne cura significa avere cura di se stesso.	rappresenta	Die Wohnung repräsentiert deinen Lebensraum; sie zu pflegen, heißt, sich selbst zu pflegen.	repräsentiert
